Tile	Base	Mean	sample
1113	10-14	-0.1371006693910246	RMNISTHS_30xdownsample
1113	15-19	-0.05798232892269084	RMNISTHS_30xdownsample
1113	20-24	-0.04372060829886948	RMNISTHS_30xdownsample
1113	25-29	-0.1374505646357811	RMNISTHS_30xdownsample
1113	30-34	-0.12578597699995694	RMNISTHS_30xdownsample
1113	35-39	-0.0695307670219556	RMNISTHS_30xdownsample
1113	40-44	-0.06171346073818995	RMNISTHS_30xdownsample
1113	45-49	-0.04711522714779548	RMNISTHS_30xdownsample
1113	50-54	-0.053660344265839655	RMNISTHS_30xdownsample
1113	55-59	-0.07782586266499081	RMNISTHS_30xdownsample
1113	60-64	-0.0959319834511092	RMNISTHS_30xdownsample
1113	65-69	-0.07768716491907668	RMNISTHS_30xdownsample
1113	70-74	-0.08590300421891682	RMNISTHS_30xdownsample
1113	75-79	-0.10621284672748033	RMNISTHS_30xdownsample
1113	80-84	-0.11842322201797728	RMNISTHS_30xdownsample
1113	85-89	-0.1450340812611195	RMNISTHS_30xdownsample
1113	90-94	-0.1561266171912905	RMNISTHS_30xdownsample
1113	95-99	-0.1698410011034852	RMNISTHS_30xdownsample
1113	100-104	-0.15280259551172648	RMNISTHS_30xdownsample
1113	105-109	-0.14794408038231666	RMNISTHS_30xdownsample
1113	110-114	-0.1420322887388039	RMNISTHS_30xdownsample
1113	115-119	-0.15689094123649028	RMNISTHS_30xdownsample
1113	120-124	-0.10814876877279288	RMNISTHS_30xdownsample
1113	125-129	-0.13612093146782556	RMNISTHS_30xdownsample
1113	130-134	-0.13645129818711865	RMNISTHS_30xdownsample
1113	135-139	-0.15130991612642575	RMNISTHS_30xdownsample
1113	140-144	-0.14028159693154407	RMNISTHS_30xdownsample
1113	145-148	-0.08889191529729246	RMNISTHS_30xdownsample
1114	1	0.000967782111526816	RMNISTHS_30xdownsample
1114	2	-0.01839787036143292	RMNISTHS_30xdownsample
1114	3	0.010978917548762013	RMNISTHS_30xdownsample
1114	4	-0.01344681979775686	RMNISTHS_30xdownsample
1114	5	-0.03799138896448895	RMNISTHS_30xdownsample
1114	6	-0.027295338827411086	RMNISTHS_30xdownsample
1114	7	-0.04847559675787138	RMNISTHS_30xdownsample
1114	8	-0.045694580062868084	RMNISTHS_30xdownsample
1114	9	-0.04607362518320102	RMNISTHS_30xdownsample
1114	10-14	-0.05853110485491798	RMNISTHS_30xdownsample
1114	15-19	-0.02068499640765964	RMNISTHS_30xdownsample
1114	20-24	-0.013346420953840976	RMNISTHS_30xdownsample
1114	25-29	-0.041137580698556775	RMNISTHS_30xdownsample
1114	30-34	-0.04021079187823773	RMNISTHS_30xdownsample
1114	35-39	-0.05143894761302192	RMNISTHS_30xdownsample
1114	40-44	-0.028761446285393788	RMNISTHS_30xdownsample
1114	45-49	-0.01394204663349896	RMNISTHS_30xdownsample
1114	50-54	-0.050093233361717886	RMNISTHS_30xdownsample
1114	55-59	-0.02564975801321978	RMNISTHS_30xdownsample
1114	60-64	-0.041839722638339794	RMNISTHS_30xdownsample
1114	65-69	-0.026235435284174716	RMNISTHS_30xdownsample
1114	70-74	-0.0459991519527776	RMNISTHS_30xdownsample
1114	75-79	-0.04005201948398352	RMNISTHS_30xdownsample
1114	80-84	-0.07794261860984264	RMNISTHS_30xdownsample
1114	85-89	-0.1036497172865758	RMNISTHS_30xdownsample
1114	90-94	-0.11644011687094034	RMNISTHS_30xdownsample
1114	95-99	-0.1179839092146544	RMNISTHS_30xdownsample
1114	100-104	-0.12135715353572607	RMNISTHS_30xdownsample
1114	105-109	-0.1332413838006552	RMNISTHS_30xdownsample
1114	110-114	-0.11824313007461384	RMNISTHS_30xdownsample
1114	115-119	-0.1312078382612505	RMNISTHS_30xdownsample
1114	120-124	-0.12877622220446838	RMNISTHS_30xdownsample
1114	125-129	-0.13047997462662053	RMNISTHS_30xdownsample
1114	130-134	-0.10931782976867056	RMNISTHS_30xdownsample
1114	135-139	-0.09928385994771104	RMNISTHS_30xdownsample
1114	140-144	-0.11500556018657805	RMNISTHS_30xdownsample
1114	145-148	-0.060663656564567965	RMNISTHS_30xdownsample
1115	1	-0.01203537021388712	RMNISTHS_30xdownsample
1115	2	0.013478795444939351	RMNISTHS_30xdownsample
1115	3	-0.0009579344953785096	RMNISTHS_30xdownsample
1115	4	-0.007177710814403326	RMNISTHS_30xdownsample
1115	5	-0.018902231993315862	RMNISTHS_30xdownsample
1115	6	-0.03678273885956074	RMNISTHS_30xdownsample
1115	7	-0.07101276947309643	RMNISTHS_30xdownsample
1115	8	-0.060187202645863636	RMNISTHS_30xdownsample
1115	9	-0.2762899196062314	RMNISTHS_30xdownsample
1115	10-14	-0.08142208160600006	RMNISTHS_30xdownsample
1115	15-19	0.023894318100705192	RMNISTHS_30xdownsample
1115	20-24	0.01029503423060518	RMNISTHS_30xdownsample
1115	25-29	-0.0015278592861989182	RMNISTHS_30xdownsample
1115	30-34	-0.019924322084253987	RMNISTHS_30xdownsample
1115	35-39	0.003453260964427329	RMNISTHS_30xdownsample
1115	40-44	-0.025695074175843047	RMNISTHS_30xdownsample
1115	45-49	-0.02990906857123221	RMNISTHS_30xdownsample
1115	50-54	-0.04825236439562275	RMNISTHS_30xdownsample
1115	55-59	-0.02771545511748741	RMNISTHS_30xdownsample
1115	60-64	-0.03208115491126762	RMNISTHS_30xdownsample
1115	65-69	-0.04224457720930275	RMNISTHS_30xdownsample
1115	70-74	-0.04351273610097195	RMNISTHS_30xdownsample
1115	75-79	-0.07211228396840852	RMNISTHS_30xdownsample
1115	80-84	-0.1002406626385728	RMNISTHS_30xdownsample
1115	85-89	-0.13593563427760105	RMNISTHS_30xdownsample
1115	90-94	-0.1558519832058849	RMNISTHS_30xdownsample
1115	95-99	-0.14462714411190802	RMNISTHS_30xdownsample
1115	100-104	-0.1456459719548171	RMNISTHS_30xdownsample
1115	105-109	-0.1810351015187628	RMNISTHS_30xdownsample
1115	110-114	-0.1589009241893251	RMNISTHS_30xdownsample
1115	115-119	-0.1811912507759992	RMNISTHS_30xdownsample
1115	120-124	-0.17497421345552056	RMNISTHS_30xdownsample
1115	125-129	-0.16968786465001884	RMNISTHS_30xdownsample
1115	130-134	-0.16208782431397495	RMNISTHS_30xdownsample
1115	135-139	-0.17784150702459556	RMNISTHS_30xdownsample
1115	140-144	-0.1573723385027499	RMNISTHS_30xdownsample
1115	145-148	-0.0843450850243066	RMNISTHS_30xdownsample
1116	1	-0.0009522681015958767	RMNISTHS_30xdownsample
1116	2	0.030109690372846387	RMNISTHS_30xdownsample
1116	3	0.05182837699828724	RMNISTHS_30xdownsample
1116	4	0.04347247301562263	RMNISTHS_30xdownsample
1116	5	-0.0007422991531029767	RMNISTHS_30xdownsample
1116	6	-0.03291092744665747	RMNISTHS_30xdownsample
1116	7	-0.029560808846490264	RMNISTHS_30xdownsample
1116	8	-0.022918291510922728	RMNISTHS_30xdownsample
1116	9	-0.1341892288007429	RMNISTHS_30xdownsample
1116	10-14	-0.0157398645807163	RMNISTHS_30xdownsample
1116	15-19	0.06971082820903618	RMNISTHS_30xdownsample
1116	20-24	0.0321573624517022	RMNISTHS_30xdownsample
1116	25-29	0.0036063283878249312	RMNISTHS_30xdownsample
1116	30-34	-0.012474897870980328	RMNISTHS_30xdownsample
1116	35-39	0.0053870495189158865	RMNISTHS_30xdownsample
1116	40-44	-0.01144464323683536	RMNISTHS_30xdownsample
1116	45-49	0.011875120792694815	RMNISTHS_30xdownsample
1116	50-54	-0.017299030848434427	RMNISTHS_30xdownsample
1116	55-59	-0.02113330338843156	RMNISTHS_30xdownsample
1116	60-64	-0.023569121963461725	RMNISTHS_30xdownsample
1116	65-69	-0.04616973855893036	RMNISTHS_30xdownsample
1116	70-74	-0.058687706768555614	RMNISTHS_30xdownsample
1116	75-79	-0.0845408028684389	RMNISTHS_30xdownsample
1116	80-84	-0.11495244613685075	RMNISTHS_30xdownsample
1116	85-89	-0.198495313063372	RMNISTHS_30xdownsample
1116	90-94	-0.21787542662407944	RMNISTHS_30xdownsample
1116	95-99	-0.21726541724319048	RMNISTHS_30xdownsample
1116	100-104	-0.21859970848937135	RMNISTHS_30xdownsample
1116	105-109	-0.2264022923049396	RMNISTHS_30xdownsample
1116	110-114	-0.2480468468240531	RMNISTHS_30xdownsample
1116	115-119	-0.2566990580397359	RMNISTHS_30xdownsample
1116	120-124	-0.2556114999958936	RMNISTHS_30xdownsample
1116	125-129	-0.2857191680400675	RMNISTHS_30xdownsample
1116	130-134	-0.30082156384706593	RMNISTHS_30xdownsample
1116	135-139	-0.3556384033158544	RMNISTHS_30xdownsample
1116	140-144	-0.3646313928304927	RMNISTHS_30xdownsample
1116	145-148	-0.17657085757486612	RMNISTHS_30xdownsample
1201	1	0.04085548149255658	RMNISTHS_30xdownsample
1201	2	0.031282314587382835	RMNISTHS_30xdownsample
1201	3	0.007646376430113122	RMNISTHS_30xdownsample
1201	4	0.05056977582195188	RMNISTHS_30xdownsample
1201	5	0.05416547775794811	RMNISTHS_30xdownsample
1201	6	0.07860005733858344	RMNISTHS_30xdownsample
1201	7	0.09750426188866257	RMNISTHS_30xdownsample
1201	8	0.06289258412168762	RMNISTHS_30xdownsample
1201	9	0.17807199181575584	RMNISTHS_30xdownsample
1201	10-14	0.10751764221296156	RMNISTHS_30xdownsample
1201	15-19	0.046320830279867664	RMNISTHS_30xdownsample
1201	20-24	0.021473624704285044	RMNISTHS_30xdownsample
1201	25-29	0.06032096012750542	RMNISTHS_30xdownsample
1201	30-34	0.0548322478928327	RMNISTHS_30xdownsample
1201	35-39	0.047293562755772456	RMNISTHS_30xdownsample
1201	40-44	0.06264199248376913	RMNISTHS_30xdownsample
1201	45-49	0.04664288837682662	RMNISTHS_30xdownsample
1201	50-54	0.04035749598465088	RMNISTHS_30xdownsample
1201	55-59	0.04363057265366521	RMNISTHS_30xdownsample
1201	60-64	0.052722498154906816	RMNISTHS_30xdownsample
1201	65-69	0.035629142223633885	RMNISTHS_30xdownsample
1201	70-74	0.07009925050518008	RMNISTHS_30xdownsample
1201	75-79	0.06639630520283646	RMNISTHS_30xdownsample
1201	80-84	0.12085371641639495	RMNISTHS_30xdownsample
1201	85-89	0.14774337233562562	RMNISTHS_30xdownsample
1201	90-94	0.14682356807377062	RMNISTHS_30xdownsample
1201	95-99	0.16952986387028446	RMNISTHS_30xdownsample
1201	100-104	0.14900479443826598	RMNISTHS_30xdownsample
1201	105-109	0.17373139037831464	RMNISTHS_30xdownsample
1201	110-114	0.16769466248640086	RMNISTHS_30xdownsample
1201	115-119	0.1746866420693145	RMNISTHS_30xdownsample
1201	120-124	0.18169280020694245	RMNISTHS_30xdownsample
1201	125-129	0.18938590102953867	RMNISTHS_30xdownsample
1201	130-134	0.21178373829705066	RMNISTHS_30xdownsample
1201	135-139	0.2281822188405265	RMNISTHS_30xdownsample
1201	140-144	0.23225978221054436	RMNISTHS_30xdownsample
1201	145-148	0.14084410632555588	RMNISTHS_30xdownsample
1202	1	0.055478324399476975	RMNISTHS_30xdownsample
1202	2	0.015031177182631694	RMNISTHS_30xdownsample
1202	3	0.01285079754130436	RMNISTHS_30xdownsample
1202	4	0.018504706167369992	RMNISTHS_30xdownsample
1202	5	0.04177808527448335	RMNISTHS_30xdownsample
1202	6	0.024235038652470564	RMNISTHS_30xdownsample
1202	7	0.028234713318024518	RMNISTHS_30xdownsample
1202	8	0.05248535276295385	RMNISTHS_30xdownsample
1202	9	0.15339769494423905	RMNISTHS_30xdownsample
1202	10-14	0.0579384770824376	RMNISTHS_30xdownsample
1202	15-19	0.02745095374110917	RMNISTHS_30xdownsample
1202	20-24	0.013732307506106878	RMNISTHS_30xdownsample
1202	25-29	0.027365820333688614	RMNISTHS_30xdownsample
1202	30-34	0.051632756567492784	RMNISTHS_30xdownsample
1202	35-39	0.031821067898349036	RMNISTHS_30xdownsample
1202	40-44	0.04100316926669123	RMNISTHS_30xdownsample
1202	45-49	0.03448691971887996	RMNISTHS_30xdownsample
1202	50-54	0.05732158527415265	RMNISTHS_30xdownsample
1202	55-59	0.06356467969948909	RMNISTHS_30xdownsample
1202	60-64	0.06346117217461611	RMNISTHS_30xdownsample
1202	65-69	0.04700067807794284	RMNISTHS_30xdownsample
1202	70-74	0.0692970287176351	RMNISTHS_30xdownsample
1202	75-79	0.08564167649553411	RMNISTHS_30xdownsample
1202	80-84	0.08999700940933407	RMNISTHS_30xdownsample
1202	85-89	0.11916808420361845	RMNISTHS_30xdownsample
1202	90-94	0.11555180319957616	RMNISTHS_30xdownsample
1202	95-99	0.12791897724699908	RMNISTHS_30xdownsample
1202	100-104	0.12277332836708155	RMNISTHS_30xdownsample
1202	105-109	0.1198032447675068	RMNISTHS_30xdownsample
1202	110-114	0.15044317072298696	RMNISTHS_30xdownsample
1202	115-119	0.17521939197817105	RMNISTHS_30xdownsample
1202	120-124	0.15067391769360586	RMNISTHS_30xdownsample
1202	125-129	0.1586458373695443	RMNISTHS_30xdownsample
1202	130-134	0.1540206585687116	RMNISTHS_30xdownsample
1202	135-139	0.16523919686481034	RMNISTHS_30xdownsample
1202	140-144	0.15674682985340382	RMNISTHS_30xdownsample
1202	145-148	0.1441996887428587	RMNISTHS_30xdownsample
1203	1	0.04163570256486082	RMNISTHS_30xdownsample
1203	2	0.03903509203729172	RMNISTHS_30xdownsample
1203	3	0.001013668141474966	RMNISTHS_30xdownsample
1203	4	0.005404243454822932	RMNISTHS_30xdownsample
1203	5	0.02461074196202873	RMNISTHS_30xdownsample
1203	6	0.03509007745851278	RMNISTHS_30xdownsample
1203	7	0.00031734589283161085	RMNISTHS_30xdownsample
1203	8	0.011575336916131107	RMNISTHS_30xdownsample
1203	9	0.12831424883660605	RMNISTHS_30xdownsample
1203	10-14	0.04318567444925847	RMNISTHS_30xdownsample
1203	15-19	0.022587808015185118	RMNISTHS_30xdownsample
1203	20-24	0.015853772011816147	RMNISTHS_30xdownsample
1203	25-29	0.01668600151484867	RMNISTHS_30xdownsample
1203	30-34	0.01802271109700371	RMNISTHS_30xdownsample
1203	35-39	0.01405061153906928	RMNISTHS_30xdownsample
1203	40-44	0.02318574983349464	RMNISTHS_30xdownsample
1203	45-49	0.005011081057585186	RMNISTHS_30xdownsample
1203	50-54	0.016774819004872654	RMNISTHS_30xdownsample
1203	55-59	-0.002433327454092193	RMNISTHS_30xdownsample
1203	60-64	0.0273219277993384	RMNISTHS_30xdownsample
1203	65-69	0.012276243439551138	RMNISTHS_30xdownsample
1203	70-74	0.011224138924070814	RMNISTHS_30xdownsample
1203	75-79	0.03891382067762805	RMNISTHS_30xdownsample
1203	80-84	0.03530439383158068	RMNISTHS_30xdownsample
1203	85-89	0.057509162234190114	RMNISTHS_30xdownsample
1203	90-94	0.04177266177100947	RMNISTHS_30xdownsample
1203	95-99	0.0571543314326739	RMNISTHS_30xdownsample
1203	100-104	0.07417447944443722	RMNISTHS_30xdownsample
1203	105-109	0.04518868552517219	RMNISTHS_30xdownsample
1203	110-114	0.07389161081329121	RMNISTHS_30xdownsample
1203	115-119	0.09531848659046817	RMNISTHS_30xdownsample
1203	120-124	0.10890066959126088	RMNISTHS_30xdownsample
1203	125-129	0.07299541099900607	RMNISTHS_30xdownsample
1203	130-134	0.07191837664394995	RMNISTHS_30xdownsample
1203	135-139	0.0941775362515962	RMNISTHS_30xdownsample
1203	140-144	0.09415191264682933	RMNISTHS_30xdownsample
1203	145-148	0.03425409864851048	RMNISTHS_30xdownsample
1204	1	0.031989080230612636	RMNISTHS_30xdownsample
1204	2	0.04119465869500516	RMNISTHS_30xdownsample
1204	3	2.763704883435025e-05	RMNISTHS_30xdownsample
1204	4	0.016900554385237854	RMNISTHS_30xdownsample
1204	5	0.022883987852480917	RMNISTHS_30xdownsample
1204	6	0.02755063573626515	RMNISTHS_30xdownsample
1204	7	0.018407318525706984	RMNISTHS_30xdownsample
1204	8	0.0463634105882349	RMNISTHS_30xdownsample
1204	9	0.1250355447680178	RMNISTHS_30xdownsample
1204	10-14	0.03850901349432334	RMNISTHS_30xdownsample
1204	15-19	0.017262084488013585	RMNISTHS_30xdownsample
1204	20-24	0.002582516083300845	RMNISTHS_30xdownsample
1204	25-29	0.0409297319550781	RMNISTHS_30xdownsample
1204	30-34	0.04692403422279057	RMNISTHS_30xdownsample
1204	35-39	0.04618286374740421	RMNISTHS_30xdownsample
1204	40-44	0.032255273605063195	RMNISTHS_30xdownsample
1204	45-49	0.01662569010926873	RMNISTHS_30xdownsample
1204	50-54	0.026739313679215115	RMNISTHS_30xdownsample
1204	55-59	0.031997451321984734	RMNISTHS_30xdownsample
1204	60-64	0.04947427559790185	RMNISTHS_30xdownsample
1204	65-69	0.037616618938240975	RMNISTHS_30xdownsample
1204	70-74	0.055311571849021135	RMNISTHS_30xdownsample
1204	75-79	0.03859251052248425	RMNISTHS_30xdownsample
1204	80-84	0.07965648275159509	RMNISTHS_30xdownsample
1204	85-89	0.07600332763559338	RMNISTHS_30xdownsample
1204	90-94	0.08701009169611497	RMNISTHS_30xdownsample
1204	95-99	0.09573726112052228	RMNISTHS_30xdownsample
1204	100-104	0.08764703084863967	RMNISTHS_30xdownsample
1204	105-109	0.07958897350827954	RMNISTHS_30xdownsample
1204	110-114	0.09398450395988434	RMNISTHS_30xdownsample
1204	115-119	0.09985100911533352	RMNISTHS_30xdownsample
1204	120-124	0.09946670522868928	RMNISTHS_30xdownsample
1204	125-129	0.1215986804804956	RMNISTHS_30xdownsample
1204	130-134	0.1284106546224173	RMNISTHS_30xdownsample
1204	135-139	0.11833755396371615	RMNISTHS_30xdownsample
1204	140-144	0.1265370403650472	RMNISTHS_30xdownsample
1204	145-148	0.11412392096860555	RMNISTHS_30xdownsample
1205	1	0.023733565075186647	RMNISTHS_30xdownsample
1205	2	0.017019018047715658	RMNISTHS_30xdownsample
1205	3	0.01904812763148911	RMNISTHS_30xdownsample
1205	4	0.02751106630381983	RMNISTHS_30xdownsample
1205	5	0.038743168558621484	RMNISTHS_30xdownsample
1205	6	0.04828428671802243	RMNISTHS_30xdownsample
1205	7	0.05682030394342874	RMNISTHS_30xdownsample
1205	8	0.048684597211646974	RMNISTHS_30xdownsample
1205	9	0.10151981994707883	RMNISTHS_30xdownsample
1205	10-14	0.05830544987468755	RMNISTHS_30xdownsample
1205	15-19	0.02033980852909778	RMNISTHS_30xdownsample
1205	20-24	0.018659404420557024	RMNISTHS_30xdownsample
1205	25-29	0.0255759046704398	RMNISTHS_30xdownsample
1205	30-34	0.013832789044379012	RMNISTHS_30xdownsample
1205	35-39	0.023118378444596743	RMNISTHS_30xdownsample
1205	40-44	0.028906940739869214	RMNISTHS_30xdownsample
1205	45-49	0.030606242477588808	RMNISTHS_30xdownsample
1205	50-54	0.015758786486884446	RMNISTHS_30xdownsample
1205	55-59	0.03762961305296741	RMNISTHS_30xdownsample
1205	60-64	0.03137596411976773	RMNISTHS_30xdownsample
1205	65-69	0.037764963546916164	RMNISTHS_30xdownsample
1205	70-74	0.017875203175030663	RMNISTHS_30xdownsample
1205	75-79	0.0342252410170758	RMNISTHS_30xdownsample
1205	80-84	0.07948143064254863	RMNISTHS_30xdownsample
1205	85-89	0.061449813258018786	RMNISTHS_30xdownsample
1205	90-94	0.0715744724321894	RMNISTHS_30xdownsample
1205	95-99	0.06918496843588429	RMNISTHS_30xdownsample
1205	100-104	0.06455466464612769	RMNISTHS_30xdownsample
1205	105-109	0.057379058785098636	RMNISTHS_30xdownsample
1205	110-114	0.0787606900818183	RMNISTHS_30xdownsample
1205	115-119	0.07667165359194428	RMNISTHS_30xdownsample
1205	120-124	0.0988558347910562	RMNISTHS_30xdownsample
1205	125-129	0.09189473290418347	RMNISTHS_30xdownsample
1205	130-134	0.1065105288040762	RMNISTHS_30xdownsample
1205	135-139	0.11330572129906002	RMNISTHS_30xdownsample
1205	140-144	0.09718778744683833	RMNISTHS_30xdownsample
1205	145-148	0.08565371010580236	RMNISTHS_30xdownsample
1206	1	0.025877565523806826	RMNISTHS_30xdownsample
1206	2	0.00811257403777077	RMNISTHS_30xdownsample
1206	3	0.013023276667905035	RMNISTHS_30xdownsample
1206	4	0.031484917795005174	RMNISTHS_30xdownsample
1206	5	0.02139991064401059	RMNISTHS_30xdownsample
1206	6	0.02432831707512051	RMNISTHS_30xdownsample
1206	7	-0.004500016465446065	RMNISTHS_30xdownsample
1206	8	0.021157379629304533	RMNISTHS_30xdownsample
1206	9	-0.0013544027915166625	RMNISTHS_30xdownsample
1206	10-14	0.013179591449741679	RMNISTHS_30xdownsample
1206	15-19	0.00877950758066248	RMNISTHS_30xdownsample
1206	20-24	0.016856727223213852	RMNISTHS_30xdownsample
1206	25-29	0.013735453633209715	RMNISTHS_30xdownsample
1206	30-34	0.010389022381072976	RMNISTHS_30xdownsample
1206	35-39	0.024906943741925147	RMNISTHS_30xdownsample
1206	40-44	0.006822620502003218	RMNISTHS_30xdownsample
1206	45-49	-0.004392647507629022	RMNISTHS_30xdownsample
1206	50-54	0.010749092539185769	RMNISTHS_30xdownsample
1206	55-59	0.025682084209183387	RMNISTHS_30xdownsample
1206	60-64	0.014098080510613897	RMNISTHS_30xdownsample
1206	65-69	0.003501064274072263	RMNISTHS_30xdownsample
1206	70-74	0.02441459606639995	RMNISTHS_30xdownsample
1206	75-79	0.04006288342600328	RMNISTHS_30xdownsample
1206	80-84	0.038699615181535314	RMNISTHS_30xdownsample
1206	85-89	0.060191570603663536	RMNISTHS_30xdownsample
1206	90-94	0.06820678533721747	RMNISTHS_30xdownsample
1206	95-99	0.08434614778347083	RMNISTHS_30xdownsample
1206	100-104	0.07195907688641512	RMNISTHS_30xdownsample
1206	105-109	0.08450782680427338	RMNISTHS_30xdownsample
1206	110-114	0.08962658725934602	RMNISTHS_30xdownsample
1206	115-119	0.09371117074902813	RMNISTHS_30xdownsample
1206	120-124	0.1085413114743794	RMNISTHS_30xdownsample
1206	125-129	0.09206949295306543	RMNISTHS_30xdownsample
1206	130-134	0.10487517717623618	RMNISTHS_30xdownsample
1206	135-139	0.10835704535179147	RMNISTHS_30xdownsample
1206	140-144	0.10762897758023016	RMNISTHS_30xdownsample
1206	145-148	0.07190392114696564	RMNISTHS_30xdownsample
1207	1	-0.007169896186290714	RMNISTHS_30xdownsample
1207	2	-0.0029713479114654717	RMNISTHS_30xdownsample
1207	3	0.00249483054943056	RMNISTHS_30xdownsample
1207	4	-0.04223707208739569	RMNISTHS_30xdownsample
1207	5	-0.010344455168660005	RMNISTHS_30xdownsample
1207	6	-0.024917552588302527	RMNISTHS_30xdownsample
1207	7	-0.027337031911045532	RMNISTHS_30xdownsample
1207	8	-0.011808274870183766	RMNISTHS_30xdownsample
1207	9	-0.004000517691057581	RMNISTHS_30xdownsample
1207	10-14	-0.016963008238640498	RMNISTHS_30xdownsample
1207	15-19	-0.019851275372754884	RMNISTHS_30xdownsample
1207	20-24	-0.011004507180373936	RMNISTHS_30xdownsample
1207	25-29	-0.01051603580227578	RMNISTHS_30xdownsample
1207	30-34	-0.005428029858769889	RMNISTHS_30xdownsample
1207	35-39	-0.01368625532418477	RMNISTHS_30xdownsample
1207	40-44	-0.0213818745412766	RMNISTHS_30xdownsample
1207	45-49	-0.00446432031823818	RMNISTHS_30xdownsample
1207	50-54	-0.0186293628260934	RMNISTHS_30xdownsample
1207	55-59	-0.00047137829005095	RMNISTHS_30xdownsample
1207	60-64	-0.02208421415823736	RMNISTHS_30xdownsample
1207	65-69	-0.03006673867242426	RMNISTHS_30xdownsample
1207	70-74	-0.006012219273870301	RMNISTHS_30xdownsample
1207	75-79	-0.00549790517360904	RMNISTHS_30xdownsample
1207	80-84	-0.0013792264577219269	RMNISTHS_30xdownsample
1207	85-89	0.0055756070324299856	RMNISTHS_30xdownsample
1207	90-94	0.010219084136871004	RMNISTHS_30xdownsample
1207	95-99	0.0024242513454346692	RMNISTHS_30xdownsample
1207	100-104	-0.029237481203054468	RMNISTHS_30xdownsample
1207	105-109	-0.0010705251102898217	RMNISTHS_30xdownsample
1207	110-114	0.004716496140403592	RMNISTHS_30xdownsample
1207	115-119	-0.009051875825253576	RMNISTHS_30xdownsample
1207	120-124	-0.01846340095673682	RMNISTHS_30xdownsample
1207	125-129	-0.009739601476887572	RMNISTHS_30xdownsample
1207	130-134	-0.008315464295506558	RMNISTHS_30xdownsample
1207	135-139	-0.013868991480183723	RMNISTHS_30xdownsample
1207	140-144	0.004745090434735033	RMNISTHS_30xdownsample
1207	145-148	-0.008221859745059845	RMNISTHS_30xdownsample
1208	1	0.016862325064675332	RMNISTHS_30xdownsample
1208	2	0.028021856025361558	RMNISTHS_30xdownsample
1208	3	0.014363264737383474	RMNISTHS_30xdownsample
1208	4	0.0183752500224017	RMNISTHS_30xdownsample
1208	5	0.01959966691427084	RMNISTHS_30xdownsample
1208	6	0.020084632492668675	RMNISTHS_30xdownsample
1208	7	0.0380230513403923	RMNISTHS_30xdownsample
1208	8	0.033753897751442004	RMNISTHS_30xdownsample
1208	9	0.050227391524501286	RMNISTHS_30xdownsample
1208	10-14	0.006603972513367751	RMNISTHS_30xdownsample
1208	15-19	0.028205626309503632	RMNISTHS_30xdownsample
1208	20-24	0.0061004606682821825	RMNISTHS_30xdownsample
1208	25-29	0.031119871883380057	RMNISTHS_30xdownsample
1208	30-34	0.01957239096709884	RMNISTHS_30xdownsample
1208	35-39	0.027433061298207658	RMNISTHS_30xdownsample
1208	40-44	0.020129380360373258	RMNISTHS_30xdownsample
1208	45-49	-0.001276427228930288	RMNISTHS_30xdownsample
1208	50-54	0.035275684888731014	RMNISTHS_30xdownsample
1208	55-59	0.0382560463507744	RMNISTHS_30xdownsample
1208	60-64	0.021613691112790438	RMNISTHS_30xdownsample
1208	65-69	0.050174354171794285	RMNISTHS_30xdownsample
1208	70-74	0.03548921048087905	RMNISTHS_30xdownsample
1208	75-79	0.04844975291898024	RMNISTHS_30xdownsample
1208	80-84	0.04750587180601329	RMNISTHS_30xdownsample
1208	85-89	0.0664689589850056	RMNISTHS_30xdownsample
1208	90-94	0.058790961310052126	RMNISTHS_30xdownsample
1208	95-99	0.04728593857212005	RMNISTHS_30xdownsample
1208	100-104	0.025128215382366648	RMNISTHS_30xdownsample
1208	105-109	0.06288165222082043	RMNISTHS_30xdownsample
1208	110-114	0.05196098670338856	RMNISTHS_30xdownsample
1208	115-119	0.042153769951397635	RMNISTHS_30xdownsample
1208	120-124	0.07576612725404175	RMNISTHS_30xdownsample
1208	125-129	0.07902173605810248	RMNISTHS_30xdownsample
1208	130-134	0.0787320782521661	RMNISTHS_30xdownsample
1208	135-139	0.06672105192945565	RMNISTHS_30xdownsample
1208	140-144	0.0992316462755518	RMNISTHS_30xdownsample
1208	145-148	0.0499462024060584	RMNISTHS_30xdownsample
1209	1	0.013667877401708495	RMNISTHS_30xdownsample
1209	2	0.012430627052012257	RMNISTHS_30xdownsample
1209	3	0.0015796398032073	RMNISTHS_30xdownsample
1209	4	0.0010036764964027613	RMNISTHS_30xdownsample
1209	5	0.014744442684992976	RMNISTHS_30xdownsample
1209	6	-0.0010375943705938084	RMNISTHS_30xdownsample
1209	7	-0.006673360858489019	RMNISTHS_30xdownsample
1209	8	-0.0215290714912868	RMNISTHS_30xdownsample
1209	9	0.029239733918018374	RMNISTHS_30xdownsample
1209	10-14	0.016690310884222015	RMNISTHS_30xdownsample
1209	15-19	0.002482059436463402	RMNISTHS_30xdownsample
1209	20-24	-0.0035696014551511728	RMNISTHS_30xdownsample
1209	25-29	0.02171532815250288	RMNISTHS_30xdownsample
1209	30-34	0.003028446310107569	RMNISTHS_30xdownsample
1209	35-39	0.005293581185949137	RMNISTHS_30xdownsample
1209	40-44	0.0037588120905596156	RMNISTHS_30xdownsample
1209	45-49	-0.002710783759802382	RMNISTHS_30xdownsample
